country_name,country_id,year,Inflation (CPI %),GDP (Current USD),GDP per Capita (Current USD),Unemployment Rate (%),"Interest Rate (Real, %)","Inflation (GDP Deflator, %)",GDP Growth (% Annual),Current Account Balance (% GDP),Government Expense (% of GDP),Government Revenue (% of GDP),Tax Revenue (% of GDP),Gross National Income (USD),Public Debt (% of GDP)
Colombia,co,2019,3.52301932741447,323031701192.84,6472.54544924705,10.28,7.46754725861933,4.00262054293638,3.18685539245533,-4.58427517266059,31.3047065647576,25.575368512731,14.90052462326,315981529469.142,72.7038785770822
Colombia,co,2020,2.52663500084706,270348342541.465,5339.68711357943,15.983,8.24660761552955,1.48172462037553,-7.18591413760859,-3.42772945914236,36.5543934839744,23.6871303712315,14.0452385553971,267833501944.668,91.1566069449736
Colombia,co,2021,3.49505757399448,318524633225.395,6222.62164397614,13.898,1.42458739401645,7.80211309545884,10.8011981904878,-5.6351694946032,35.6635486558905,23.5474759563245,14.4463230965207,313509201762.482,80.3666516174088
Colombia,co,2022,10.1772313546166,345329875078.512,6674.59601948063,10.547,0.819154152685682,14.8665745551143,7.2888838865514,-6.14606090715928,32.4193456934105,25.4295500704256,15.2766681363411,337877677468.28,70.33140026012
Colombia,co,2023,11.7359044948689,363493841244.303,6947.35928681966,9.594,13.8189997645355,6.33605731984103,0.610409565791542,-2.37230770483043,33.5924934595053,28.6315353964396,17.7026930551997,359767496425.645,71.8790882440625
Croatia,hr,2010,1.03055505333574,58981738868.753,13731.2865213989,11.62,9.3703358251639,0.920113149429753,-1.33408152400571,-2.51814375609402,41.1447376444262,34.6906214868376,20.2786868701383,56943854316.0842,65.3425081443405
Croatia,hr,2011,2.2727272727273,62903737379.7834,14694.9993201417,13.678,7.88322341632649,1.66934505042573,-0.0977514527446601,-1.66224275963358,42.0175237781233,34.4717407982143,19.6439220715243,60863146670.8241,71.916981259806
Croatia,hr,2012,3.41207349081358,57551963753.2104,13508.6836989693,15.935,7.95706676811321,1.41145606381943,-2.25374558078583,-0.361322793991159,40.2275034908042,34.7181189913422,20.1280057346355,55633820700.9614,76.3261475703115
Croatia,hr,2013,2.21658206429779,59852401272.3204,14136.3967669505,17.251,8.45183524140435,0.73288886582057,-0.125449826211494,-0.858964118871847,40.2770017829429,35.2230993483608,20.596871380544,58734779236.475,87.1295087439968
Croatia,hr,2014,-0.215196159576268,59612144078.4133,14187.9694531493,17.29,8.44277161510625,0.126544520072585,-0.5571501973061,0.393612117446996,42.1284735209224,36.531861434829,20.3809990230477,58743509682.7676,93.129209627066
Croatia,hr,2015,-0.464499004644911,51005200669.6941,12285.3032582105,16.175,8.44277161510625,0.12437215819854,2.32317515803855,2.81569132776121,41.5341344683407,37.7957186738267,21.4136482812976,50921927822.5954,95.5735482036501
Croatia,hr,2016,-1.12500000000002,52654855638.1057,12821.1738140304,13.103,8.44277161510625,0.0151130697192627,3.46112947356767,2.46258877507005,40.0856341620754,38.605909489751,21.9021345418353,51687937114.7988,93.2207497811373
Croatia,hr,2017,1.12937210282347,56186190437.9959,13902.6310485422,11.208,8.44277161510625,1.23163897621677,3.28095812140658,4.05033996072394,39.0459451626294,38.6641254132829,22.0166214802731,56015572345.4034,86.8581540897879
Croatia,hr,2018,1.50012501041756,61668130122.5878,15460.4183295843,8.432,8.44277161510625,2.02559756591751,2.90468149344008,1.21879362311209,38.2935611473092,37.8777951513661,21.7868640064569,61012800387.368,83.6696720968878
Croatia,hr,2019,0.771820346498019,61467582193.6824,15563.8167397199,6.617,8.44277161510625,1.98838183285723,3.10043911443758,2.63940414879378,38.4682725930331,39.0767639347149,21.9730193882753,61266599944.4728,81.5039529553616
Croatia,hr,2020,0.154811374562106,57963370885.0798,14808.4620188819,7.507,8.44277161510625,0.803359807884533,-8.31164257884687,-0.79471642197724,44.893989430739,39.2040096884265,20.8739138501124,58907901172.2404,98.504671156109
Croatia,hr,2021,2.55450699642041,69006802298.6956,17789.9304736722,7.608,8.44277161510625,2.08111752959877,12.6317003277712,0.807872377612066,40.6582440623582,38.9616654208265,21.0708503083676,68667460258.3253,91.1707084180748
Croatia,hr,2022,10.7805806758686,71198635101.9514,18466.0955472648,6.96,8.44277161510625,8.01280669780672,7.28793643206565,-3.68078262891498,37.8374255036955,38.2562670715098,21.6752167779461,70919879052.4689,83.0767694561751
Croatia,hr,2023,7.9412817758683,84393795502.4421,21865.4562838641,6.086,8.44277161510625,11.7403306343319,3.30254488086325,0.753574362369111,38.6809228180323,35.5917236117011,21.4922816843304,84099779090.4756,75.5596439603656
El Salvador,sv,2010,1.17933576873673,18447920000.0,3040.07300952878,4.893,5.19150614534296,2.59792051504036,2.15419536693635,-2.88821622788294,24.1458115603277,22.0295838230001,15.8120807115382,17909710000.0,57.4942866187624
El Salvador,sv,2011,5.1289237668161,20283780000.0,3330.60049486653,4.297,5.19150614534296,5.95334315490372,3.77358499834686,-5.48105199392229,24.8898726231008,23.2282558637,15.3440335085472,19665540000.0,54.5625709816415
El Salvador,sv,2012,1.72973481581383,21386150000.0,3497.91256915509,3.843,5.19150614534296,2.475549962784,2.88770010188691,-5.79721503254672,22.9022053992888,22.6560609136287,16.1824358287957,20515590000.0,54.8523398142256
El Salvador,sv,2013,0.757669184522973,21990960000.0,3582.26694005169,3.693,5.19150614534296,0.631311695261005,2.18295232499635,-6.90474689247509,22.9958128249062,21.1068548167065,17.0547352184716,21000760000.0,62.3992767937371
El Salvador,sv,2014,1.14134467538233,22593470000.0,3666.01248913873,4.154,5.19150614534296,0.993230854860357,1.7293998423459,-5.3713869873012,22.7697175169483,20.5922799936442,16.7087952019765,21558030000.0,50.8379544344007
El Salvador,sv,2015,-0.731384487387957,23438240000.0,3790.34089108162,3.998,5.19150614534296,1.307617777231,2.40000008852115,-3.2159293549397,22.7632940909989,20.8150431413365,16.7526849094045,22346390000.0,51.2784032678648
El Salvador,sv,2016,0.60404908699661,24191430000.0,3901.34014965811,4.418,5.19150614534296,0.657746207396585,2.53906241135864,-2.27403286613894,23.2079037686245,23.6888663993406,17.3547756189279,22945050000.0,52.0656561693955
El Salvador,sv,2017,1.0123540331558,24979190000.0,4020.12671373919,4.385,5.19150614534296,0.986566456267596,2.24761908134138,-1.85990733613607,24.8439899000093,25.0974253686368,17.7537510645061,23591570000.0,55.248518820306
El Salvador,sv,2018,1.09033000581892,26020850000.0,4183.54620971358,4.006,5.19150614534296,1.71626308707515,2.4124442237792,-3.30179306522223,24.7270938497397,24.9488391040262,18.128923536318,24550760000.0,52.2142820084663
El Salvador,sv,2019,0.0753241350024612,26881140000.0,4320.11671534627,4.17,5.19150614534296,0.848014701105342,2.43747159065784,-0.421693578525018,24.7593666042437,24.1024004190298,18.0814504146774,25540040000.0,53.8790393562178
El Salvador,sv,2020,-0.371590212324095,24921190000.0,3997.19279583709,5.008,5.19150614534296,0.653512318599752,-7.893101359867,1.11030429654712,33.9446069790407,23.5586663397695,18.3907750793602,23543800000.0,70.3842794023881
El Salvador,sv,2021,3.46692585313082,29043140000.0,4642.60743101342,4.327,5.19150614534296,4.14207468599355,11.9047617015957,-4.30553038660689,29.5074843835756,28.5747339991475,19.6896754276569,27355140000.0,66.4690525886664
El Salvador,sv,2022,7.19861615609867,31988920000.0,5093.51833879776,2.999,5.19150614534296,7.143242839221,2.79955216943868,-6.82165878501212,27.2925750541125,28.0872252017261,21.0838627874902,30006450000.0,73.7611648033132
El Salvador,sv,2023,4.04554694222477,34015620000.0,5391.06926181338,2.992,5.19150614534296,2.7288450232809,3.51097706608982,-1.36904279807399,27.5485203562363,25.9273204280269,20.606823550416,31873990000.0,101.704452248702
Estonia,ee,2010,2.97204512015694,19524355419.038,14663.7041018705,16.707,5.19150614534296,1.81654195519067,2.44974591575541,1.74366049478647,38.2430436082081,35.7060341345806,20.1886259760194,18473734528.309,8.96568294463499
Estonia,ee,2011,4.9819013145361,23303915794.7569,17555.5455239426,12.328,5.19150614534296,5.5391726685742,7.6069766353788,1.30548764458293,34.8527645409945,33.517189879235,19.4461104284907,22028387855.0584,7.16885826942615
Estonia,ee,2012,3.93339987296985,23237406116.3988,17568.2137969714,10.021,5.19150614534296,4.2055273670252,3.67202115931168,-1.85807259126915,34.1955592548035,34.204405603078,20.1620993799871,22063932819.8438,14.5041408926927
Estonia,ee,2013,2.78056658954988,25451032780.7573,19310.3874900757,8.631,5.19150614534296,4.12395305572544,1.75649461188266,-0.133143040301748,34.1148108061736,33.785534391356,20.239593208473,24507230930.4314,14.6301007382315
Estonia,ee,2014,-0.10617514652171,27055689003.0038,20581.7898991695,7.352,5.19150614534296,2.8565454191879,3.32278753598732,0.518408483980374,33.6145594674937,34.6334354337073,20.7046889899527,25876006876.5489,14.4483977377516
Estonia,ee,2015,-0.49232600654737,23311847750.9394,17722.1557669523,6.412,5.19150614534296,1.3064346804756,1.83815704837467,1.46327360938589,35.8209566136791,35.5344384589226,21.5659169044997,22387751107.0312,13.3135753206017
Estonia,ee,2016,0.148684907627373,24561027787.7896,18666.3736521706,6.882,5.19150614534296,2.43852995890495,3.09301583441155,0.996247381037252,35.8214191120908,35.4410497581252,21.6774027118622,23537298481.751,13.7050142821031
Estonia,ee,2017,3.41723549488054,27469461919.1189,20851.5223496861,5.807,5.19150614534296,3.74109667289247,5.63467432229395,1.69970978175346,34.6983825831746,34.6786425909497,20.8680916555804,26262150181.8824,13.1349085764879
Estonia,ee,2018,3.43632688420446,31222632740.7247,23618.1361254581,5.412,5.19150614534296,4.84907777388747,3.69969444001093,0.563761631353159,35.2168612467468,34.4274812856053,20.8332765978306,29976050226.9019,13.1736054942963
Estonia,ee,2019,2.27725931243522,31873748770.0313,24021.2501413306,4.514,5.19150614534296,3.82267611749334,3.72665318178397,2.00905944057614,35.6510871727138,35.2025773474862,21.0626465669172,30681549837.647,13.8075698975519
Estonia,ee,2020,-0.44453109767983,31820771493.8974,23933.9939421065,6.956,5.19150614534296,0.753341077907294,-2.88381004140328,-2.7306242700292,40.9084381155599,35.2026212872841,20.7215984585967,30896975845.1363,24.3854033747954
Estonia,ee,2021,4.65316673847473,37204563051.4723,27953.7670230126,6.178,5.19150614534296,5.37232915617214,7.15444748334397,-3.72846855950514,38.2324778803824,35.6412590951748,21.7403923673014,36275709776.356,24.5944842740264
Estonia,ee,2022,19.3982634080616,38376046174.971,28451.1477825175,5.571,5.19150614534296,15.7824225083313,0.0604278323325786,-3.89799854711609,35.2785687051257,34.9684937808711,21.016686284165,36987912194.9418,25.9834554447716
Estonia,ee,2023,9.15922507983982,41291245222.1948,30133.304450454,6.378,5.19150614534296,8.05478314709862,-3.02303584066192,-1.75017354585816,37.8519021937307,36.2959069337815,21.4214878231849,40050178864.9176,28.2527574202604
Eswatini,sz,2010,4.50923691774369,4438765085.93784,3992.95199562618,26.736,6.34980997485791,3.19717545893681,3.79375496828149,-8.74814249319525,24.6869629074883,17.1149964788027,16.0005276272456,4212614314.93267,12.7334107582969
Eswatini,sz,2011,6.10742714590251,4820478680.18375,4312.34243414155,25.987,3.47353525261266,5.34094513529033,2.2472297610679,-5.8442028934161,22.2232824611369,17.1214313459534,16.3070266691183,4528146052.15826,12.5120949775288
Eswatini,sz,2012,8.93964682788212,4886551483.93374,4347.99569336631,25.128,0.0014956527641697,8.74837350194572,5.39663069666719,4.91018584462683,22.3302560357525,28.8375522484598,28.2333786479943,4571223253.09633,12.8823565660319
Eswatini,sz,2013,5.62130623468948,4418333192.47449,3910.0639762073,24.448,5.97754810137784,2.38017574836624,3.86121379766628,11.0226707628731,23.91968253511635,29.7458290733753,29.120667510553048,4220959256.99447,13.653592291006749
Eswatini,sz,2014,5.68134885776447,4250545460.94523,3740.69277623691,23.828,2.17753262824353,6.31006367634119,1.71688783296895,12.047539811251,25.5091090344802,30.6541058982908,30.0079563731118,4063414218.60234,14.4248280159816
Eswatini,sz,2015,4.95124493704919,3878174403.5524,3393.53367834668,23.285,3.13508714066757,5.72703207972572,1.35489493183989,13.7519336554713,26.9254540365554,28.8593857821242,27.6413430076505,3718654174.1525,16.5118105271512
Eswatini,sz,2016,7.8472745908568,3705918654.13708,3223.92004062357,22.718,3.50349388655394,6.51814335933494,3.5289979506086,8.02557916075404,27.921171461377,25.3782059319517,24.0157573843752,3500764833.27805,20.6368720280484
Eswatini,sz,2017,6.22137528933118,4437538381.32249,3831.42595273032,24.523,4.58366920083037,5.89607425928853,2.46505860491378,6.14751617904165,27.2251535947232,27.5581298815729,26.4911899320085,4142435668.52221,22.0101483110722
Eswatini,sz,2018,4.81506167461513,4659474399.74018,3986.10557163026,26.369,6.58030106851029,3.50177180405096,0.769171433736886,1.30340249223708,26.673457591593,24.7281088099449,24.2471643074188,4339197362.55768,27.0233176614236
Eswatini,sz,2019,2.59801620311077,4594818143.27624,3894.32951592818,28.138,7.3882529343561,2.54846036774322,4.96212142479391,3.83354009105268,25.4026601031647,25.9326005374672,24.6460210021434,4112925340.93876,29.945964807407
Eswatini,sz,2020,2.59801620311077,4105756862.55271,3442.3216527415,32.944,2.95077555171257,4.86403113991642,-2.88706296038356,6.59907530715042,26.2531517548324,27.4652727830382,27.2807643937709,3719044112.00409,38.6290929583278
Eswatini,sz,2021,2.59801620311077,4737671576.32851,3926.48687364215,34.153,7.070130261393,0.167992453327443,3.39933858133693,2.64513343871852,24.9761458493158,25.4555284707862,24.7043503201481,4375150957.8119,36.2473216953578
Eswatini,sz,2022,2.59801620311077,4695372785.0814,3852.08573272946,35.359,-1.15327123228557,9.76589853061334,-0.0676192583464115,-3.00236156588613,24.9761458493158,25.4555284707862,24.7043503201481,4318606144.38706,36.2473216953578
Eswatini,sz,2023,2.59801620311077,4442875788.08505,3610.60879677551,35.086,9.06621202251704,1.62022800466512,5.01490471257054,2.42037953381641,24.9761458493158,25.4555284707862,24.7043503201481,4134403562.18995,36.2473216953578
Ethiopia,et,2010,8.14926402965082,29933790334.3418,330.619412798644,2.3,5.19150614534296,1.44457231740674,12.5505383459308,-2.1222608717343,12.5031975516212,10.7618375171957,8.1634410798229,29825574928.2445,10.733283781495
Ethiopia,et,2011,33.2499598823344,31952763089.33,343.024942351887,2.275,5.19150614534296,20.061875081957,11.1782962271641,-3.30367964138338,10.583931315438,10.8764740793191,9.20935861701915,31883271774.1935,10.733283781495
Ethiopia,et,2012,23.600417677317,43310721414.0829,452.101031885754,2.255,5.19150614534296,33.5414050179965,8.64781163337416,-7.10674868080213,8.46637984459639,11.0704406589647,9.37759471505438,43214529006.0852,10.733283781495
Ethiopia,et,2013,7.46402192944517,47648276605.0123,484.039833104062,2.251,5.19150614534296,4.90197929907841,10.5822700482672,-6.36626399169653,10.2119139511192,10.4402875798581,8.76472537700643,47541495176.3408,10.733283781495
Ethiopia,et,2014,6.89001951597192,55612228233.5179,549.986577082588,2.359,5.19150614534296,10.9817882908686,10.2574929610051,-10.3781721184148,9.55243367655399,9.73745298640636,8.81195539315636,55459432981.0435,26.9372797365191
Ethiopia,et,2015,9.56889955968623,64589328550.5953,621.845673808133,2.443,5.19150614534296,10.8365427789744,10.3924630202334,-11.7149020637799,10.3776370135472,9.94334434408776,8.35133826701354,64326828327.9098,27.9431250379303
Ethiopia,et,2016,6.62813337230924,74296745207.8721,696.195884706786,2.554,5.19150614534296,10.3979255406466,9.43348265784402,-10.640419267884,10.0892965416291,9.35821999243861,8.08706553329928,74054063837.4245,29.0056900690034
Ethiopia,et,2017,10.6871150284238,81770886825.6048,745.632449222154,2.662,5.19150614534296,6.67685508319342,9.56418964295607,-7.25029143899611,11.232503563404,9.44482816270803,7.6039292287321,81285285937.504,30.0951131996185
Ethiopia,et,2018,13.8330356586661,84269196625.8784,747.968143637014,2.802,5.19150614534296,12.3822948123876,6.81614779681703,-5.47209883044265,10.8174753935638,8.97336366776418,7.519920423209,83891882898.1509,32.5332185023587
Ethiopia,et,2019,15.8096321719344,95912607722.3032,828.70897229725,2.917,5.19150614534296,12.8603968185939,8.3640856990789,-5.23928384636561,9.70541703490996,7.78822030544149,6.66173914844703,95323016753.8224,31.4488486740364
Ethiopia,et,2020,20.3563468559061,107657734392.446,905.313175805855,3.994,5.19150614534296,18.2545902876571,6.05953088643369,-2.52541427273292,8.41226851464806,7.1046286242862,6.19630057347232,107045139885.794,31.4488486740364
Ethiopia,et,2021,26.8395221557722,111261882958.426,910.947840320752,3.935,5.19150614534296,21.7632640675501,5.64153071734657,-4.05104445487667,8.41741970874706,6.55460469638638,5.32472623532696,110688250515.368,31.4488486740364
Ethiopia,et,2022,33.8898797100898,126772703047.701,1011.0732858233,3.409,5.19150614534296,34.6673530169267,5.32117628383672,-4.07059182048539,7.30178341290382,5.05571937050665,4.49688526014635,126199025534.765,31.4488486740364
Ethiopia,et,2023,30.2188278135278,163697927593.982,1272.01628209211,3.402,5.19150614534296,33.0206928816945,6.49813464238613,-2.92468913307886,6.12218921872514,4.50538091523482,3.93142273811014,163284493254.474,31.4488486740364
France,fr,2010,1.53112270420926,2646230027988.34,40694.8211697025,9.279,5.19150614534296,1.0894464568955,2.00032472699981,-0.832545468638348,49.6925291037396,43.2656767272935,21.9860264776611,2706418757800.01,81.5839043330584
France,fr,2011,2.11159795174994,2870408553990.28,43929.7840873812,9.228,5.19150614534296,0.851478332211457,2.43757656877079,-1.02802797917579,47.927974289251,42.9691339303891,21.8260251212647,2941328117344.36,83.3376896463065
France,fr,2012,1.9541953161351,2683007095787.23,40863.5814412333,9.841,5.19150614534296,1.08204689479506,0.183835271019575,-1.22530807843013,48.5371716441042,43.8790803963843,22.608974141338,2742349300400.39,91.0281619856124
France,fr,2013,0.863715497861805,2816077607875.26,42669.1795111893,9.913,5.19150614534296,0.747875807739717,0.781756445913402,-0.597990456908111,49.0717319139337,44.7264579054071,23.2041011683014,2874861573220.79,92.6322654272623
France,fr,2014,0.50775882293799,2861236112552.42,43148.0459288416,10.273,5.19150614534296,0.570795063645548,0.997832937998666,-0.962733699381149,49.1207847434763,44.9324802595085,23.1556593525911,2917864654134.5,99.72897755994
France,fr,2015,0.0375143805125182,2442483452642.5,36702.4323733379,10.354,5.19150614534296,1.13444010309355,1.06675473488909,-0.334528437032909,48.4491880082217,44.6530065209365,23.2974119760792,2491864986670.7,100.312637185328
France,fr,2016,0.18333486112386,2470407619777.13,37024.2157133669,10.057,5.19150614534296,0.517258225639353,0.860031082016107,-0.538632351885895,48.1500427991658,44.4509842015877,23.1463283405753,2525276585700.01,103.318270583925
France,fr,2017,1.03228275064662,2588868323334.71,38687.1626407164,9.409,5.19150614534296,0.586343167177745,2.08361485062076,-0.474615185215668,48.466341621356,45.0848754876607,23.7863349624871,2653805221561.18,104.034964734395
France,fr,2018,1.85081508315502,2781576320884.39,41418.1766484844,9.018,5.19150614534296,1.11459330798793,1.64590872932709,-0.735670615255371,47.1000773214216,44.7259377621146,24.3098642807809,2855661376338.82,103.380973835538
France,fr,2019,1.10825492288294,2722793515171.76,40408.2848574751,8.415,5.19150614534296,1.21052307126166,2.02744647639635,0.58736276457575,45.8897902925031,43.6550132168038,24.6605263993177,2787416524619.6,104.541768405548
France,fr,2020,0.476498852725066,2647926055110.05,39169.8606000707,8.009,5.19150614534296,2.9779787161909,-7.44064593044142,-2.00313613657686,51.9636314257982,43.3219907101665,24.7888064416138,2667982790343.98,122.181515731387
France,fr,2021,1.64233141038385,2966433692008.09,43725.0999521245,7.874,5.19150614534296,1.22181611014376,6.88233786590355,0.244238511780542,49.9944440065304,43.504848267154,23.9794445386059,3024516531073.59,115.58850689623
France,fr,2022,5.22236748369735,2796302210398.84,41082.8119320747,7.308,5.19150614534296,3.22063217116909,2.57084047443969,-1.18259080268105,48.8338671441779,44.2550165980338,24.534247684466,2828314888998.07,96.7764980125667
France,fr,2023,4.87835726508441,3051831611384.76,44690.9345395117,7.335,5.19150614534296,5.30357175264875,0.936487502671483,-0.993970970723725,47.3264654106394,42.2749864603668,23.1103805885841,3091101307415.06,98.4729036917015
Georgia,ge,2010,7.11017897486099,12426907967.1578,3281.72930937343,20.203,-0.0524161381825589,15.9058283591544,6.24640865303363,-9.6468391223966,25.0571131879543,22.7256309539934,21.1106596234593,12209869879.0692,31.4208316402546
Georgia,ge,2011,8.5429333333333,15475290469.2869,4119.66818307193,19.632,5.33421645154787,9.17171128297396,7.9343365253078,-11.9098234516365,23.1399670485459,23.9016820567838,22.6614046515192,15049331839.1101,27.6972297789187
Georgia,ge,2012,-0.943658853270964,16894392033.2256,4530.69533409431,19.653,14.4751367835711,0.291166471422628,6.57883101954195,-11.1441786727056,24.2728608810983,24.6087392909632,23.0885041402301,16722078802.949,28.1048141377209
Georgia,ge,2013,-0.512058410947092,17517660143.6859,4712.00229382665,19.416,14.33919979516,-0.650965016455302,5.13288531209382,-5.45445307967913,24.601894433386,25.4626261239618,22.0625986684055,17200885802.7475,28.9477658041046
Georgia,ge,2014,3.06881210379543,17966015109.3043,4830.33486170249,17.439,6.99857918583662,4.58990448370156,4.09049059581743,-9.93087844279949,26.2373116449152,25.4539436353319,22.0531492339701,17737747151.643,30.3921568627451
Georgia,ge,2015,4.00357820695097,15223796148.8396,4086.6223465965,16.506,6.7481759122845,5.37742167651898,3.35102350265353,-11.6071164150782,27.6875651267801,27.1506310061364,22.3477480606692,14880351881.7349,36.0003473428274
Georgia,ge,2016,2.13492713939121,15444548901.9637,4143.40125686315,16.604,10.1159781025291,2.27481842989697,3.45021517996871,-12.2417329389246,28.6748009739283,27.8302738489317,23.0424315377671,14744998637.3575,39.4788389461877
Georgia,ge,2017,6.03531725272117,16473125375.0684,4418.75206546679,13.939,3.66225712829471,7.54674499838114,5.15990261658827,-7.95124743463903,26.8621190130624,28.0307208514756,23.0135462022254,15681941286.4977,38.8413159167876
Georgia,ge,2018,2.6152447139767,17902544880.6471,4804.0546040444,12.667,7.37748362882288,3.48481628679124,6.062036412677,-6.65935234039703,23.7175474941597,25.4057389694539,22.0478688235553,17228317459.0649,38.2238727024287
Georgia,ge,2019,4.85289821696723,17638337116.9126,4741.2832715876,11.565,6.55865669781933,3.99568034557234,5.38071926589951,-5.99374849041921,24.3635120460121,26.1000281542855,22.8972770783896,16841958711.6913,44.723685798174
Georgia,ge,2020,5.2024648897534,16010869215.68,4300.85701291207,11.73,4.63543510413947,6.84793338769904,-6.2904717853839,-12.4335796501942,29.0090180561971,24.6016188314688,21.1807829038543,15254265041.6439,65.193315792645
Georgia,ge,2021,9.56691433824769,18853115588.8106,5083.60695484577,11.791,2.06923029008176,10.229587650373,10.6442336580969,-10.30459946521,27.2044002371385,24.8550820104077,21.4728937487649,17678574249.4334,54.7271260127791
Georgia,ge,2022,11.8981654203198,24984568959.605,6729.84659930283,11.647,5.10459321971571,8.13545014384806,10.9585321385624,-4.42087610102786,24.9364534724128,26.4891572879495,22.9022783420258,23246873362.5952,42.9693933571232
Georgia,ge,2023,2.48776056578715,30777833585.4441,8283.66960242964,11.537,10.2601218588529,2.94809953621152,7.8322012152783,-5.5511012770178,25.241719719973,27.9670223119704,23.5992189290333,28388158127.4093,43.4063813839174
Greece,gr,2010,4.71298907760388,296417644404.034,26653.0488008626,12.719,5.19150614534296,1.180920638269,-5.69374120273665,-10.2094499511211,51.078647377558,37.9537602345474,20.4346791237019,290552217824.167,136.928187116935
Greece,gr,2011,3.3298532335065,283228079776.041,25504.7866510124,17.973,5.19150614534296,0.976658122998671,-9.87677903873015,-10.0976272377955,54.7841287756502,40.7396508078936,22.4592713947757,275151260812.938,116.116344893868
Greece,gr,2012,1.50152696177758,238841140018.233,21624.346052551,24.731,5.19150614534296,-0.334570200125881,-8.33113395866982,-2.58418506053025,57.3762666302254,44.3396291981173,24.9543887136577,244054444999.141,170.278178335433
Greece,gr,2013,-0.921269454256994,236556279640.705,21573.3449762805,27.686,5.19150614534296,-1.96032167877375,-2.27211692215486,-2.09216226097274,61.3545612333663,43.7607628112252,24.7308046940324,238898896581.592,187.608117967348
Greece,gr,2014,-1.31226096405506,233911581521.062,21474.7257123892,26.708,5.19150614534296,-1.92347453577474,0.792225038353592,-1.59663409250033,49.7478747922233,43.194299954025,25.3987231791514,236986597189.975,190.585867838051
Greece,gr,2015,-1.73588804765284,194567373678.099,17980.7298238137,24.981,5.19150614534296,-0.17475366575222,-0.228301959026894,-0.828192197799729,52.2111640982534,43.8507857974366,25.3959107582621,195524237566.206,190.301552874834
Greece,gr,2016,-0.825653978390973,193097239005.87,17919.2426377048,23.514,5.19150614534296,-0.489960701596374,-0.0317952126675323,-1.68881636338714,48.8551944521521,46.3937185703594,27.0349616993722,192207306613.596,194.725367879293
Greece,gr,2017,1.12125452031419,200381103984.298,18631.9930129293,21.413,5.19150614534296,0.203613276800695,1.47312498503697,-1.79956830770948,47.670388743995,45.683676231325,26.7428191688464,198842523409.192,198.458598610991
Greece,gr,2018,0.62562141345364,213298873494.394,19873.4015238771,19.179,5.19150614534296,-0.234800895538129,2.06467253338354,-2.92946837177349,48.0218614049715,45.6693521629155,27.1083919768284,209711639142.139,207.661903904942
Greece,gr,2019,0.253007522038157,207305649887.019,19335.3602002969,17.045,5.19150614534296,0.245015797961827,2.27718063644569,-1.50121840629263,46.9259260449285,44.0152636432372,25.9324359654947,203407936304.627,210.381371566225
Greece,gr,2020,-1.24798355581405,191362985554.861,17886.733165236,15.899,5.19150614534296,-0.3639597319481,-9.19623147082588,-6.48664200392795,58.0698817576878,44.0015590829144,24.9917156858479,187724248007.129,249.366027184106
Greece,gr,2021,1.22382501019854,218303801895.326,20654.7001960815,14.656,5.19150614534296,1.39275645318513,8.65449785311438,-6.34795283469092,54.8325762184431,43.9497127949658,25.5777359596935,213013301589.942,233.448695008579
Greece,gr,2022,9.64525981280632,218880566444.349,20971.8349258283,12.426,5.19150614534296,6.4958241447423,5.74364918958959,-10.3357101038965,50.5946031348852,45.0580295027497,27.6693971786038,215323644043.481,202.480392684901
Greece,gr,2023,3.46480128513405,243498333237.802,23400.7278817691,11.066,5.19150614534296,5.87456266805546,2.3321238825698,-6.16330418209365,47.1947012803121,43.2372754204675,26.6335826101613,238668954547.047,190.608142099084
Guatemala,gt,2010,3.85950909833175,40676578423.4871,2805.25960237322,3.497,7.80319865201804,5.13757298846622,2.88417542800377,-1.88548550474234,12.8578109221043,11.2508952061192,10.6050218415249,39642878334.4674,24.8169594138567
Guatemala,gt,2011,6.21412393067091,46876006272.2387,3168.98370607705,3.172,6.11382983166567,6.89464340316468,4.16390688293349,-3.37024214653633,12.7453111287762,11.5886315232722,11.0178435431948,45572706218.2146,24.5639597782709
Guatemala,gt,2012,3.78180754679678,49593929487.1263,3286.61959336267,2.765,9.77861845512881,3.37775084412593,2.97470856847661,-3.72480170275582,13.1714004750496,11.6536287653464,11.0095522578867,48568929273.3039,24.7007424112068
Guatemala,gt,2013,4.34337131279521,52996446269.442,3444.15971843874,3.017,9.90635406784334,3.35844634594847,3.69481919881751,-4.22439861083835,13.0330962185914,11.67480802316,11.1022938902238,51760446244.4955,25.2099495623048
Guatemala,gt,2014,3.4183616966296,57852153058.502,3689.14472473545,2.717,10.6095553827158,2.86031160659735,4.44397758285268,-3.30032026304924,13.2836110327953,12.2754779124972,10.777815919786,56335052823.6798,25.2099495623048
Guatemala,gt,2015,2.38872032839551,62186064718.7424,3893.50521848131,2.506,10.7558487120577,2.23162145989066,4.09217081621244,-1.24431009342642,12.7358107679485,11.6684134198032,10.3582515698864,60699664551.0048,25.2099495623048
Guatemala,gt,2016,4.44844199942827,66053403469.0024,4060.13755621218,2.583,10.1204942310362,2.70719129663175,2.67780255532826,0.964776433206893,12.7960652625771,11.9784855616974,10.4215148794664,64628103061.907,25.2099495623048
Guatemala,gt,2017,4.42453655182538,71653754066.2763,4324.99607911366,2.462,11.1120239240217,1.7479141087134,3.07985149125689,1.19614112500964,12.8935255221021,11.8855660473947,10.6355739727646,70152653689.6945,25.2099495623048
